lat,lon,timestamp,user_id
37.79412,-122.40874,2008/06/08 07:41:30,21
37.79666,-122.40853,2008/06/08 07:40:43,21
37.79807,-122.40882,2008/06/08 07:39:29,21
37.79893,-122.40891,2008/06/08 07:38:28,21
37.79681,-122.40302,2008/06/08 07:33:17,22
37.79673,-122.40334,2008/06/08 07:32:31,22
37.79583,-122.40486,2008/06/08 07:31:31,22
37.79188,-122.40398,2008/06/08 07:30:31,22
37.7907,-122.40759,2008/06/08 07:29:35,22
37.78959,-122.41171,2008/06/08 07:28:30,22
37.78844,-122.41119,2008/06/08 07:27:29,22
37.78687,-122.41171,2008/06/08 07:26:30,22
37.76318,-122.41261,2008/06/08 07:35:31,23
37.76368,-122.41229,2008/06/08 07:34:47,23
37.76683,-122.41346,2008/06/08 07:32:46,23
37.76851,-122.41588,2008/06/08 07:31:40,23
37.77005,-122.42471,2008/06/08 07:28:46,23
37.77095,-122.42707,2008/06/08 07:27:44,23
37.772,-122.43173,2008/06/08 07:25:49,23
37.77208,-122.43169,2008/06/08 07:25:13,24
37.77208,-122.43168,2008/06/08 07:24:45,24
37.77341,-122.42917,2008/06/08 07:22:41,24
37.77547,-122.42947,2008/06/08 07:21:41,24
37.78069,-122.43029,2008/06/08 07:19:47,24
37.78124,-122.42617,2008/06/08 07:18:49,24
37.78646,-122.42473,2008/06/08 07:17:39,24
37.78912,-122.42563,2008/06/08 07:16:51,24
37.78973,-122.42389,2008/06/08 07:16:05,24
37.79006,-122.42252,2008/06/08 07:15:06,24
37.79285,-122.42315,2008/06/08 07:13:55,24
37.80174,-122.42473,2008/06/08 07:11:05,24
37.80349,-122.42501,2008/06/08 07:09:56,24
37.80527,-122.42491,2008/06/08 07:08:59,24
37.80562,-122.4206,2008/06/08 07:07:54,24
37.80617,-122.41824,2008/06/08 07:06:54,24
37.80633,-122.41843,2008/06/08 07:06:34,24
37.80633,-122.41843,2008/06/08 07:06:19,24
37.80665,-122.40616,2008/06/08 07:03:19,24
37.80017,-122.3983,2008/06/08 07:01:18,24
37.79248,-122.42601,2008/06/08 07:59:25,25
37.79587,-122.42686,2008/06/08 07:58:19,25
37.79861,-122.42744,2008/06/08 07:57:19,25
37.79865,-122.43106,2008/06/08 07:56:33,25
37.79862,-122.43146,2008/06/08 07:55:32,25
37.7986,-122.43151,2008/06/08 07:54:37,25
37.79857,-122.43149,2008/06/08 07:53:38,25
37.79864,-122.43146,2008/06/08 07:52:36,25
37.79843,-122.43254,2008/06/08 07:51:38,25
37.79801,-122.43584,2008/06/08 07:50:32,25
37.79794,-122.43612,2008/06/08 07:50:14,26
37.79795,-122.43614,2008/06/08 07:49:49,26
37.79587,-122.43706,2008/06/08 07:48:49,26
37.79228,-122.43616,2008/06/08 07:47:48,26
37.78843,-122.43538,2008/06/08 07:46:53,26
37.78726,-122.43513,2008/06/08 07:45:52,26
37.78587,-122.44248,2008/06/08 07:44:48,26
37.78157,-122.44755,2008/06/08 07:43:52,26
37.77667,-122.44656,2008/06/08 07:42:47,26
37.77135,-122.4542,2008/06/08 07:40:48,26
37.76745,-122.4578,2008/06/08 07:39:50,26
37.76616,-122.46125,2008/06/08 07:39:26,26
37.76417,-122.4643,2008/06/08 07:38:29,26
37.76416,-122.46451,2008/06/08 07:38:17,27
37.76406,-122.46546,2008/06/08 07:37:28,27
37.76416,-122.46632,2008/06/08 07:36:28,27
37.76585,-122.46676,2008/06/08 07:35:28,27
37.76561,-122.473,2008/06/08 07:34:43,27
37.76474,-122.47717,2008/06/08 07:33:27,27
37.76218,-122.47703,2008/06/08 07:32:40,27
37.75461,-122.47643,2008/06/08 07:31:35,27
37.75074,-122.47611,2008/06/08 07:30:27,27
37.7443,-122.47564,2008/06/08 07:29:29,27
37.74312,-122.47473,2008/06/08 07:28:27,27
37.74324,-122.4726,2008/06/08 07:27:27,27
37.7414,-122.47095,2008/06/08 07:26:37,27
37.74094,-122.4659,2008/06/08 07:25:31,27
37.7396,-122.46673,2008/06/08 07:24:36,27
37.74019,-122.46245,2008/06/08 07:23:31,27
37.74212,-122.45686,2008/06/08 07:22:35,27
37.74111,-122.45887,2008/06/08 07:21:30,27
37.74563,-122.46132,2008/06/08 07:19:31,27
37.74773,-122.45891,2008/06/08 07:18:48,27
37.74773,-122.45891,2008/06/08 07:18:30,27
37.75266,-122.46322,2008/06/08 07:17:29,27
37.76047,-122.46395,2008/06/08 07:16:29,27
37.76603,-122.46402,2008/06/08 07:15:28,27
37.76744,-122.45796,2008/06/08 07:14:28,27
37.77212,-122.45183,2008/06/08 07:13:26,27
37.77294,-122.44619,2008/06/08 07:12:32,27
37.77551,-122.44652,2008/06/08 07:11:26,27
37.77545,-122.44652,2008/06/08 07:10:30,27
37.77551,-122.44657,2008/06/08 07:09:46,27
37.77554,-122.44658,2008/06/08 07:08:57,27
37.77695,-122.4468,2008/06/08 07:07:56,27
37.78236,-122.44753,2008/06/08 07:06:56,27
37.78242,-122.44706,2008/06/08 07:05:55,27
37.78334,-122.43977,2008/06/08 07:05:13,27
37.78439,-122.43276,2008/06/08 07:04:07,27
37.78537,-122.43117,2008/06/08 07:02:55,27
37.78539,-122.43101,2008/06/08 07:02:51,28
37.78551,-122.43001,2008/06/08 07:02:35,28
37.78561,-122.42933,2008/06/08 07:01:58,28
37.78588,-122.42611,2008/06/08 07:00:58,28
37.78623,-122.42307,2008/06/08 07:00:32,28
37.77697,-122.41748,2008/06/08 07:57:28,29
37.77871,-122.41478,2008/06/08 07:56:32,29
37.7807,-122.41281,2008/06/08 07:55:22,29
37.78519,-122.41335,2008/06/08 07:54:21,29
37.78675,-122.41438,2008/06/08 07:53:21,29
37.78781,-122.41411,2008/06/08 07:52:28,29
37.7827,-122.41474,2008/06/08 07:48:23,30
37.78267,-122.41399,2008/06/08 07:47:39,30
37.77601,-122.41505,2008/06/08 07:45:38,30
37.77262,-122.41872,2008/06/08 07:44:39,30
37.76991,-122.41989,2008/06/08 07:43:38,30
37.76531,-122.41959,2008/06/08 07:42:38,30
37.76185,-122.41914,2008/06/08 07:41:48,30
37.76021,-122.41949,2008/06/08 07:40:50,30
37.75758,-122.42117,2008/06/08 07:39:45,30
37.75717,-122.41884,2008/06/08 07:38:39,30
37.75746,-122.41895,2008/06/08 07:38:30,31
37.76856,-122.42,2008/06/08 07:35:34,31
37.77375,-122.41831,2008/06/08 07:33:27,31
37.77835,-122.41216,2008/06/08 07:32:23,31
37.78376,-122.40542,2008/06/08 07:31:22,31
37.78666,-122.40628,2008/06/08 07:30:22,31
37.79286,-122.40783,2008/06/08 07:29:39,31
37.79584,-122.40848,2008/06/08 07:28:26,31
37.79973,-122.40952,2008/06/08 07:26:21,31
37.80048,-122.41054,2008/06/08 07:25:21,31
37.78737,-122.41109,2008/06/08 07:58:09,32
37.78704,-122.41095,2008/06/08 07:57:41,32
37.78698,-122.40948,2008/06/08 07:56:41,32
37.78767,-122.40522,2008/06/08 07:55:42,32
37.78721,-122.40366,2008/06/08 07:54:45,32
37.7859,-122.40108,2008/06/08 07:53:38,32
37.78565,-122.40016,2008/06/08 07:52:44,32
37.78908,-122.39664,2008/06/08 07:46:00,33
37.78963,-122.39806,2008/06/08 07:45:05,33
37.7876,-122.40084,2008/06/08 07:44:15,33
37.78522,-122.40332,2008/06/08 07:43:10,33
37.78601,-122.40383,2008/06/08 07:42:03,33
37.78638,-122.41488,2008/06/08 07:28:26,34
37.78532,-122.41488,2008/06/08 07:27:33,34
37.78161,-122.41367,2008/06/08 07:26:26,34
37.77921,-122.41096,2008/06/08 07:25:26,34
37.77953,-122.40757,2008/06/08 07:24:25,34
37.78085,-122.40585,2008/06/08 07:23:28,34
37.78182,-122.40427,2008/06/08 07:22:46,35
37.78174,-122.40451,2008/06/08 07:22:13,35
37.78495,-122.40074,2008/06/08 07:21:08,35
37.78643,-122.39869,2008/06/08 07:20:09,35
37.78929,-122.39468,2008/06/08 07:19:11,35
37.79147,-122.39194,2008/06/08 07:18:13,35
37.77953,-122.41067,2008/06/08 07:59:39,36
37.78353,-122.40571,2008/06/08 07:58:33,36
37.78572,-122.40323,2008/06/08 07:57:33,36
37.78705,-122.40336,2008/06/08 07:56:34,36
37.78909,-122.4035,2008/06/08 07:54:35,36
37.78978,-122.40336,2008/06/08 07:53:35,36
37.7931,-122.40537,2008/06/08 07:52:05,36
37.79417,-122.40455,2008/06/08 07:51:05,36
37.79618,-122.40425,2008/06/08 07:50:14,36
37.79796,-122.40699,2008/06/08 07:49:11,36
37.79829,-122.40723,2008/06/08 07:48:07,36
37.79927,-122.40867,2008/06/08 07:47:07,36
37.79967,-122.40921,2008/06/08 07:46:10,37
37.79978,-122.40932,2008/06/08 07:45:45,37
37.79988,-122.40989,2008/06/08 07:44:43,37
37.80111,-122.4114,2008/06/08 07:43:47,37
37.80023,-122.41954,2008/06/08 07:41:42,37
37.8016,-122.42268,2008/06/08 07:40:42,37
37.8005,-122.42396,2008/06/08 07:39:42,37
37.79876,-122.4227,2008/06/08 07:37:15,38
37.79748,-122.42505,2008/06/08 07:36:17,38
37.79716,-122.42694,2008/06/08 07:35:16,38
37.79482,-122.42666,2008/06/08 07:34:17,38
37.79189,-122.42589,2008/06/08 07:33:15,38
37.78646,-122.41666,2008/06/08 07:25:28,39
37.78706,-122.41189,2008/06/08 07:24:29,39
37.78684,-122.40946,2008/06/08 07:23:22,39
37.78718,-122.4089,2008/06/08 07:22:27,39
37.78824,-122.40457,2008/06/08 07:21:22,39
37.78951,-122.40379,2008/06/08 07:20:22,39
37.78769,-122.41545,2008/06/08 07:12:39,40
37.78732,-122.41731,2008/06/08 07:11:41,40
37.78623,-122.4246,2008/06/08 07:10:41,40
37.79135,-122.42835,2008/06/08 07:09:41,40
37.79541,-122.42692,2008/06/08 07:08:41,40
37.79859,-122.42733,2008/06/08 07:07:10,40
37.80162,-122.4295,2008/06/08 07:06:01,40
37.80089,-122.4289,2008/06/08 07:05:27,41
37.80149,-122.42513,2008/06/08 07:03:44,41
37.80097,-122.42264,2008/06/08 07:02:44,41
37.79906,-122.42048,2008/06/08 07:01:44,41
37.80002,-122.41465,2008/06/08 07:00:49,41
37.79342,-122.40774,2008/06/08 07:51:11,42
37.79655,-122.40819,2008/06/08 07:50:01,42
37.79688,-122.40547,2008/06/08 07:45:09,42
37.79516,-122.40372,2008/06/08 07:44:09,42
37.79036,-122.40787,2008/06/08 07:43:12,42
37.79021,-122.40975,2008/06/08 07:42:07,42
37.79295,-122.40798,2008/06/08 07:37:03,42
37.79714,-122.40891,2008/06/08 07:36:03,42
37.79946,-122.4093,2008/06/08 07:35:03,42
37.8003,-122.41102,2008/06/08 07:34:23,42
37.8003,-122.41102,2008/06/08 07:33:47,42
37.79898,-122.40925,2008/06/08 07:30:39,43
37.79684,-122.40551,2008/06/08 07:29:25,43
37.79676,-122.40543,2008/06/08 07:28:26,43
37.78433,-122.39949,2008/06/08 07:18:38,44
37.78024,-122.40369,2008/06/08 07:17:16,44
37.77703,-122.40726,2008/06/08 07:16:16,44
37.7745,-122.40473,2008/06/08 07:15:16,44
37.77341,-122.40337,2008/06/08 07:13:23,44
37.76503,-122.39647,2008/06/08 07:08:52,45
37.76467,-122.4021,2008/06/08 07:07:52,45
37.76446,-122.40745,2008/06/08 07:06:51,45
37.76421,-122.4115,2008/06/08 07:05:52,45
37.76348,-122.41703,2008/06/08 07:04:52,45
37.76339,-122.41999,2008/06/08 07:03:57,45
37.76312,-122.42372,2008/06/08 07:03:09,45
37.76285,-122.42844,2008/06/08 07:02:13,45
37.76464,-122.42872,2008/06/08 07:01:09,45
37.76778,-122.42885,2008/06/08 07:00:09,45
37.77909,-122.40211,2008/06/08 07:59:38,46
37.7812,-122.40477,2008/06/08 07:58:35,46
37.78438,-122.40841,2008/06/08 07:57:35,46
37.7874,-122.40895,2008/06/08 07:54:11,47
37.78803,-122.40939,2008/06/08 07:53:35,47
37.78905,-122.4071,2008/06/08 07:52:25,47
37.79705,-122.40858,2008/06/08 07:49:25,47
37.79942,-122.40888,2008/06/08 07:48:24,47
37.79859,-122.40788,2008/06/08 07:47:24,47
37.79492,-122.4061,2008/06/08 07:43:52,48
37.79472,-122.40472,2008/06/08 07:42:41,48
37.79417,-122.40496,2008/06/08 07:41:48,48
37.7929,-122.40207,2008/06/08 07:40:40,48
37.79281,-122.40058,2008/06/08 07:39:40,48
37.79424,-122.39669,2008/06/08 07:38:45,48
37.79175,-122.39493,2008/06/08 07:37:40,48
37.79003,-122.3921,2008/06/08 07:36:37,48
37.78889,-122.39499,2008/06/08 07:35:48,49
37.79114,-122.3957,2008/06/08 07:35:09,49
37.78795,-122.40081,2008/06/08 07:34:14,49
37.78605,-122.40256,2008/06/08 07:33:26,49
37.78441,-122.40463,2008/06/08 07:32:14,49
37.78202,-122.40744,2008/06/08 07:31:19,49
37.77974,-122.41045,2008/06/08 07:30:09,49
37.77729,-122.41328,2008/06/08 07:29:09,49
37.77639,-122.41924,2008/06/08 07:28:09,49
37.77467,-122.42518,2008/06/08 07:27:19,49
37.77391,-122.43204,2008/06/08 07:26:13,49
37.77288,-122.43974,2008/06/08 07:25:09,49
37.77191,-122.44731,2008/06/08 07:24:18,49
37.7713,-122.45247,2008/06/08 07:23:19,49
37.77014,-122.45531,2008/06/08 07:22:12,49
37.76716,-122.45882,2008/06/08 07:21:11,49
37.76596,-122.46566,2008/06/08 07:20:11,49
37.7659,-122.46986,2008/06/08 07:19:07,49
37.76523,-122.47833,2008/06/08 07:18:25,49
37.76523,-122.47833,2008/06/08 07:18:06,49
37.76297,-122.47823,2008/06/08 07:17:11,49
37.76331,-122.47745,2008/06/08 07:16:19,49
37.76331,-122.47745,2008/06/08 07:16:06,49
37.77086,-122.47936,2008/06/08 07:15:17,49
37.77379,-122.47195,2008/06/08 07:14:05,49
37.77877,-122.47225,2008/06/08 07:13:04,49
37.78061,-122.47266,2008/06/08 07:12:30,49
37.78031,-122.47989,2008/06/08 07:11:24,49
37.78227,-122.48049,2008/06/08 07:09:55,50
37.78225,-122.48028,2008/06/08 07:08:55,50
37.78238,-122.47567,2008/06/08 07:07:54,50
37.78274,-122.47064,2008/06/08 07:07:00,50
37.78284,-122.46854,2008/06/08 07:06:31,50
37.78291,-122.46534,2008/06/08 07:05:35,50
37.78318,-122.4612,2008/06/08 07:04:29,50
37.78396,-122.45702,2008/06/08 07:03:28,50
37.78413,-122.45268,2008/06/08 07:02:28,50
37.78655,-122.4456,2008/06/08 07:01:11,50
37.78795,-122.44057,2008/06/08 07:00:26,50
37.7913,-122.41439,2008/06/08 07:58:50,51
37.79168,-122.41447,2008/06/08 07:57:50,51
37.79418,-122.41391,2008/06/08 07:57:06,51
37.79694,-122.41487,2008/06/08 07:56:04,51
37.8016,-122.41609,2008/06/08 07:54:55,51
37.80519,-122.41719,2008/06/08 07:54:00,51
37.80625,-122.41636,2008/06/08 07:53:01,51
37.80843,-122.41006,2008/06/08 07:51:06,51
37.80843,-122.41005,2008/06/08 07:50:42,52
37.80842,-122.41006,2008/06/08 07:49:46,52
37.80805,-122.40875,2008/06/08 07:49:26,52
37.80437,-122.4022,2008/06/08 07:49:09,52
37.79457,-122.39299,2008/06/08 07:46:20,52
37.79397,-122.39236,2008/06/08 07:45:53,53
37.78967,-122.38844,2008/06/08 07:44:33,53
37.78454,-122.38859,2008/06/08 07:43:33,53
37.77816,-122.39666,2008/06/08 07:41:32,53
37.66401,-122.43134,2008/06/08 07:24:30,54
37.77148,-122.4062,2008/06/08 07:11:51,54
37.78018,-122.39888,2008/06/08 07:10:56,54
37.78421,-122.40379,2008/06/08 07:09:50,54
37.78577,-122.40632,2008/06/08 07:08:50,54
37.78821,-122.40829,2008/06/08 07:08:04,54
37.78795,-122.40824,2008/06/08 07:07:28,55
37.78742,-122.40756,2008/06/08 07:07:00,55
37.79297,-122.40782,2008/06/08 07:06:07,55
37.79656,-122.40841,2008/06/08 07:05:12,55
37.80136,-122.42472,2008/06/08 07:01:57,55
37.79894,-122.43758,2008/06/08 07:00:51,55
37.78993,-122.3936,2008/06/08 07:58:52,56
37.79125,-122.39798,2008/06/08 07:58:27,56
37.79125,-122.39799,2008/06/08 07:58:25,56
37.7879,-122.40429,2008/06/08 07:57:26,56
37.78626,-122.40221,2008/06/08 07:56:33,56
37.78483,-122.40414,2008/06/08 07:55:28,56
37.78259,-122.40674,2008/06/08 07:54:25,56
37.78065,-122.40913,2008/06/08 07:53:25,56
37.77603,-122.415,2008/06/08 07:52:24,56
37.77336,-122.41847,2008/06/08 07:51:28,56
37.76835,-122.41992,2008/06/08 07:48:58,57
37.76644,-122.41987,2008/06/08 07:48:13,57
37.76295,-122.41964,2008/06/08 07:47:02,57
37.76005,-122.41919,2008/06/08 07:46:06,57
37.75742,-122.41895,2008/06/08 07:45:23,57
37.73085,-122.40498,2008/06/08 07:14:44,58
37.73132,-122.40519,2008/06/08 07:14:11,58
37.73422,-122.41158,2008/06/08 07:12:11,58
37.73123,-122.4224,2008/06/08 07:11:06,58
37.73302,-122.42731,2008/06/08 07:09:33,58
37.73067,-122.42946,2008/06/08 07:07:18,59
37.73287,-122.42729,2008/06/08 07:06:47,59
37.7394,-122.42395,2008/06/08 07:05:43,59
37.74842,-122.41825,2008/06/08 07:03:43,59
37.74912,-122.41778,2008/06/08 07:02:47,59
37.74927,-122.41537,2008/06/08 07:01:42,59
37.75228,-122.41411,2008/06/08 07:00:54,59
37.75256,-122.41401,2008/06/08 07:00:14,60
37.78627,-122.41156,2008/06/08 07:43:24,61
37.786,-122.41157,2008/06/08 07:42:24,61
37.78698,-122.41007,2008/06/08 07:41:27,61
37.78712,-122.40825,2008/06/08 07:40:27,61
37.7877,-122.40638,2008/06/08 07:39:22,61
37.78721,-122.4028,2008/06/08 07:38:33,61
37.78506,-122.40038,2008/06/08 07:37:21,61
37.78539,-122.39931,2008/06/08 07:36:22,61
37.78591,-122.39705,2008/06/08 07:36:00,61
37.75985,-122.4192,2008/06/08 07:23:23,62
37.76169,-122.42384,2008/06/08 07:21:07,62
37.76368,-122.42403,2008/06/08 07:20:14,62
37.76459,-122.42686,2008/06/08 07:19:04,62
37.7642,-122.43293,2008/06/08 07:18:16,62
37.76409,-122.43479,2008/06/08 07:16:59,62
37.77373,-122.43756,2008/06/08 07:14:59,62
37.77637,-122.43806,2008/06/08 07:14:13,62
37.7807,-122.43902,2008/06/08 07:13:09,62
37.78446,-122.43963,2008/06/08 07:12:02,62
37.78847,-122.44055,2008/06/08 07:11:05,62
37.79448,-122.44169,2008/06/08 07:08:57,62
37.79675,-122.44039,2008/06/08 07:08:01,62
37.80026,-122.44115,2008/06/08 07:07:03,62
37.80386,-122.44195,2008/06/08 07:06:10,62
37.80452,-122.44209,2008/06/08 07:04:56,62
37.80454,-122.44214,2008/06/08 07:04:17,62
37.80068,-122.43613,2008/06/08 07:59:32,63
37.80083,-122.43691,2008/06/08 07:58:43,64
37.80084,-122.42863,2008/06/08 07:56:50,64
37.80047,-122.42619,2008/06/08 07:55:56,64
37.79611,-122.42522,2008/06/08 07:54:56,64
37.79622,-122.41978,2008/06/08 07:54:03,64
37.79608,-122.41882,2008/06/08 07:53:24,64
37.79757,-122.40909,2008/06/08 07:52:24,64
37.79792,-122.40635,2008/06/08 07:51:34,64
37.79796,-122.40547,2008/06/08 07:50:58,64
37.79647,-122.4048,2008/06/08 07:50:13,64
37.79468,-122.40423,2008/06/08 07:49:14,64
37.79055,-122.40405,2008/06/08 07:48:13,64
37.78567,-122.40118,2008/06/08 07:46:49,64
37.78127,-122.39582,2008/06/08 07:45:54,64
37.7788,-122.39284,2008/06/08 07:44:51,64
37.77823,-122.39355,2008/06/08 07:43:52,64
37.77663,-122.39545,2008/06/08 07:42:53,64
37.77664,-122.42508,2008/06/08 07:28:43,65
37.78223,-122.42412,2008/06/08 07:26:57,65
37.7902,-122.42413,2008/06/08 07:24:57,65
37.79065,-122.42259,2008/06/08 07:23:58,65
37.7936,-122.42291,2008/06/08 07:23:01,65
37.79454,-122.41814,2008/06/08 07:21:54,65
37.79429,-122.41797,2008/06/08 07:21:44,66
37.79424,-122.41797,2008/06/08 07:21:10,66
37.79188,-122.41747,2008/06/08 07:20:20,66
37.79197,-122.41265,2008/06/08 07:19:18,66
37.79244,-122.40555,2008/06/08 07:18:17,66
37.78866,-122.39779,2008/06/08 07:16:32,66
37.78596,-122.40191,2008/06/08 07:15:25,66
37.78371,-122.39878,2008/06/08 07:14:15,66
37.77899,-122.39275,2008/06/08 07:13:39,66
37.77666,-122.42436,2008/06/08 07:01:42,67
37.74374,-122.42106,2008/06/08 07:57:33,68
37.74655,-122.41932,2008/06/08 07:56:09,68
37.74934,-122.4182,2008/06/08 07:54:52,68
37.75287,-122.41855,2008/06/08 07:53:58,68
37.75877,-122.41909,2008/06/08 07:52:52,68
37.76173,-122.41943,2008/06/08 07:51:51,68
37.76427,-122.41964,2008/06/08 07:50:56,68
37.76855,-122.42014,2008/06/08 07:50:09,68
37.7723,-122.41972,2008/06/08 07:48:50,68
37.77816,-122.41212,2008/06/08 07:47:05,68
37.77862,-122.41005,2008/06/08 07:45:49,68
37.77734,-122.40426,2008/06/08 07:43:27,69
37.77855,-122.40576,2008/06/08 07:42:25,69
37.78192,-122.40991,2008/06/08 07:41:37,69
37.78057,-122.41237,2008/06/08 07:40:28,69
37.77891,-122.41449,2008/06/08 07:39:24,69
37.77631,-122.41793,2008/06/08 07:38:37,69
37.77367,-122.42114,2008/06/08 07:37:40,69
37.76953,-122.42629,2008/06/08 07:35:23,69
37.7673,-122.42888,2008/06/08 07:34:24,69
37.75846,-122.41698,2008/06/08 07:27:29,70
37.75855,-122.4169,2008/06/08 07:26:48,70
37.75845,-122.42039,2008/06/08 07:25:55,70
