lon,lat,timestamp,trajectory_id,user_id
-122.41302,37.78413,2008/06/08 05:52:28,27,1
-122.41759,37.7843,2008/06/08 05:53:38,27,1
-122.41931,37.78415,2008/06/08 05:54:43,27,1
-122.42331,37.78354,2008/06/08 05:55:34,27,1
-122.42453,37.78316,2008/06/08 05:56:25,27,1
-122.42809,37.78565,2008/06/08 05:57:18,27,1
-122.42888,37.78533,2008/06/08 06:00:27,27,1
-122.42497,37.78617,2008/06/08 06:01:28,27,1
-122.42101,37.78684,2008/06/08 06:02:28,27,1
-122.41221,37.78791,2008/06/08 06:04:28,27,1
-122.40727,37.78854,2008/06/08 06:05:28,27,1
-122.40423,37.78889,2008/06/08 06:06:29,27,1
-122.40379,37.79069,2008/06/08 06:07:29,27,1
-122.43808,37.79928,2008/06/08 04:25:31,31,1
-122.42949,37.80058,2008/06/08 04:27:33,31,1
-122.42452,37.80074,2008/06/08 04:28:40,31,1
-122.42387,37.79686,2008/06/08 04:29:42,31,1
-122.41903,37.7959,2008/06/08 04:30:44,31,1
-122.40647,37.79749,2008/06/08 04:31:46,31,1
-122.40344,37.79548,2008/06/08 04:32:42,31,1
-122.40286,37.7857,2008/06/08 04:36:29,31,1
-122.40306,37.78535,2008/06/08 04:36:46,31,1
-122.40301,37.78544,2008/06/08 04:37:22,31,1
-122.44545,37.78737,2008/06/08 03:27:50,35,1
-122.44042,37.78809,2008/06/08 03:28:50,35,1
-122.43247,37.78907,2008/06/08 03:29:54,35,1
-122.43066,37.7893,2008/06/08 03:30:54,35,1
-122.42417,37.79015,2008/06/08 03:31:51,35,1
-122.4241,37.79091,2008/06/08 03:32:55,35,1
-122.42489,37.79515,2008/06/08 03:33:56,35,1
-122.42188,37.79592,2008/06/08 03:34:55,35,1
-122.4105,37.79732,2008/06/08 03:35:50,35,1
-122.40687,37.79796,2008/06/08 03:36:51,35,1
-122.40046,37.79497,2008/06/08 03:11:03,36,1
-122.39995,37.79332,2008/06/08 03:12:03,36,1
-122.40013,37.79326,2008/06/08 03:12:32,36,1
-122.40351,37.79307,2008/06/08 03:13:33,36,1
-122.40715,37.79239,2008/06/08 03:14:34,36,1
-122.41065,37.79194,2008/06/08 03:15:34,36,1
-122.41352,37.79162,2008/06/08 03:16:34,36,1
-122.41954,37.79074,2008/06/08 03:17:34,36,1
-122.42372,37.79025,2008/06/08 03:18:34,36,1
-122.43033,37.78938,2008/06/08 03:19:37,36,1
-122.43392,37.78895,2008/06/08 03:20:35,36,1
-122.44113,37.78803,2008/06/08 03:21:36,36,1
-122.44681,37.78756,2008/06/08 03:22:36,36,1
-122.45065,37.78773,2008/06/08 03:23:42,36,1
-122.45275,37.78748,2008/06/08 03:24:59,36,1
-122.4532,37.78743,2008/06/08 03:25:19,36,1
-122.42657,37.78621,2008/06/08 02:49:30,37,1
-122.42606,37.78794,2008/06/08 02:50:31,37,1
-122.42226,37.7893,2008/06/08 02:51:32,37,1
-122.42391,37.79002,2008/06/08 02:52:31,37,1
-122.42445,37.79302,2008/06/08 02:53:42,37,1
-122.42572,37.7988,2008/06/08 02:54:34,37,1
-122.42654,37.8026,2008/06/08 02:55:35,37,1
-122.42658,37.80264,2008/06/08 02:56:35,37,1
-122.41912,37.80484,2008/06/08 02:58:43,37,1
-122.41503,37.80531,2008/06/08 02:59:39,37,1
-122.4123,37.8057,2008/06/08 03:00:38,37,1
-122.40749,37.80627,2008/06/08 03:01:38,37,1
-122.40403,37.80523,2008/06/08 03:02:52,37,1
-122.40195,37.80276,2008/06/08 03:04:19,37,1
-122.41128,37.78727,2008/06/08 02:40:26,38,1
-122.412,37.78692,2008/06/08 02:41:29,38,1
-122.42061,37.78588,2008/06/08 02:42:27,38,1
-122.42181,37.78821,2008/06/08 02:43:27,38,1
-122.42235,37.79101,2008/06/08 02:44:27,38,1
-122.42226,37.79105,2008/06/08 02:45:29,38,1
-122.42223,37.79104,2008/06/08 02:46:29,38,1
-122.42406,37.79115,2008/06/08 02:47:31,38,1
-122.42493,37.78667,2008/06/08 02:48:30,38,1
-122.42657,37.78621,2008/06/08 02:49:23,38,1
-122.47463,37.80778,2008/06/08 01:56:11,40,1
-122.47504,37.8064,2008/06/08 01:57:08,40,1
-122.46653,37.80258,2008/06/08 01:58:19,40,1
-122.45129,37.80379,2008/06/08 01:59:09,40,1
-122.44685,37.80277,2008/06/08 02:00:13,40,1
-122.44645,37.80084,2008/06/08 02:01:09,40,1
-122.44404,37.79883,2008/06/08 02:02:09,40,1
-122.44264,37.79901,2008/06/08 02:02:29,40,1
-122.43779,37.7996,2008/06/08 02:03:29,40,1
-122.43248,37.80022,2008/06/08 02:04:36,40,1
-122.42949,37.80064,2008/06/08 02:05:31,40,1
-122.42467,37.80115,2008/06/08 02:06:35,40,1
-122.42352,37.79588,2008/06/08 02:07:54,40,1
-122.42131,37.79601,2008/06/08 02:08:55,40,1
-122.41052,37.79722,2008/06/08 02:09:56,40,1
-122.40502,37.7967,2008/06/08 02:10:57,40,1
-122.40336,37.79549,2008/06/08 02:12:02,40,1
-122.4045,37.79399,2008/06/08 02:12:57,40,1
-122.40477,37.79486,2008/06/08 02:13:58,40,1
-122.40999,37.80843,2008/06/08 01:41:00,41,1
-122.41247,37.80866,2008/06/08 01:42:10,41,1
-122.41676,37.80814,2008/06/08 01:43:12,41,1
-122.4207,37.80746,2008/06/08 01:44:17,41,1
-122.42141,37.80662,2008/06/08 01:45:17,41,1
-122.42376,37.80628,2008/06/08 01:46:01,41,1
-122.42983,37.80365,2008/06/08 01:48:05,41,1
-122.43341,37.80507,2008/06/08 01:49:01,41,1
-122.43712,37.80656,2008/06/08 01:50:05,41,1
-122.43995,37.80623,2008/06/08 01:51:01,41,1
-122.4446,37.80562,2008/06/08 01:52:11,41,1
-122.44929,37.80435,2008/06/08 01:53:13,41,1
-122.46335,37.80197,2008/06/08 01:54:16,41,1
-122.47448,37.80689,2008/06/08 01:55:02,41,1
-122.47464,37.80775,2008/06/08 01:55:50,41,1
-122.41462,37.7762,2008/06/08 01:26:39,42,1
-122.41266,37.77785,2008/06/08 01:27:46,42,1
-122.40856,37.78099,2008/06/08 01:28:40,42,1
-122.40558,37.78337,2008/06/08 01:29:41,42,1
-122.40242,37.78578,2008/06/08 01:30:42,42,1
-122.40209,37.78613,2008/06/08 01:31:44,42,1
-122.40319,37.78753,2008/06/08 01:32:43,42,1
-122.40385,37.79174,2008/06/08 01:33:44,42,1
-122.40534,37.79689,2008/06/08 01:35:23,42,1
-122.40769,37.79858,2008/06/08 01:36:27,42,1
-122.40904,37.79978,2008/06/08 01:37:24,42,1
-122.40991,37.80369,2008/06/08 01:38:35,42,1
-122.4107,37.80645,2008/06/08 01:39:34,42,1
-122.40999,37.80845,2008/06/08 01:40:29,42,1
-122.43362,37.78813,2008/06/08 01:02:14,43,1
-122.4276,37.78977,2008/06/08 01:03:16,43,1
-122.42549,37.78916,2008/06/08 01:04:15,43,1
-122.4248,37.78588,2008/06/08 01:05:15,43,1
-122.42365,37.7795,2008/06/08 01:06:30,43,1
-122.42313,37.77688,2008/06/08 01:07:16,43,1
-122.42242,37.77375,2008/06/08 01:08:16,43,1
-122.42253,37.77259,2008/06/08 01:09:23,43,1
-122.42186,37.76406,2008/06/08 01:11:18,43,1
-122.42178,37.76166,2008/06/08 01:12:19,43,1
-122.42182,37.76162,2008/06/08 01:12:53,43,1
-122.42181,37.76159,2008/06/08 01:14:03,43,1
-122.39671,37.79479,2008/06/08 00:42:26,44,1
-122.39788,37.79441,2008/06/08 00:43:11,44,1
-122.40098,37.79371,2008/06/08 00:44:22,44,1
-122.40533,37.79285,2008/06/08 00:45:16,44,1
-122.4087,37.7924,2008/06/08 00:46:16,44,1
-122.41069,37.79199,2008/06/08 00:47:13,44,1
-122.41781,37.79102,2008/06/08 00:48:23,44,1
-122.42045,37.79088,2008/06/08 00:49:15,44,1
-122.42208,37.79037,2008/06/08 00:50:13,44,1
-122.42274,37.79031,2008/06/08 00:51:14,44,1
-122.42546,37.78882,2008/06/08 00:52:15,44,1
-122.42482,37.78612,2008/06/08 00:52:54,44,1
-122.42372,37.78025,2008/06/08 00:53:51,44,1
-122.42705,37.77822,2008/06/08 00:54:54,44,1
-122.42917,37.77811,2008/06/08 00:55:22,44,1
-122.40104,37.78453,2008/06/08 23:39:28,46,3
-122.40099,37.78453,2008/06/08 23:40:18,46,3
-122.40141,37.78224,2008/06/08 23:41:23,46,3
-122.39971,37.78025,2008/06/08 23:42:20,46,3
-122.40601,37.77086,2008/06/08 23:43:22,46,3
-122.40406,37.75748,2008/06/08 23:44:32,46,3
-122.40571,37.744,2008/06/08 23:45:15,46,3
-122.39928,37.71756,2008/06/08 23:46:49,46,3
-122.39428,37.70477,2008/06/08 23:47:39,46,3
-122.39123,37.69111,2008/06/08 23:48:30,46,3
-122.38849,37.67767,2008/06/08 23:49:24,46,3
-122.41375,37.80265,2008/06/08 23:08:38,47,3
-122.41114,37.80084,2008/06/08 23:09:38,47,3
-122.40976,37.79999,2008/06/08 23:10:38,47,3
-122.40946,37.79978,2008/06/08 23:11:43,47,3
-122.40824,37.79902,2008/06/08 23:12:38,47,3
-122.40551,37.79706,2008/06/08 23:13:40,47,3
-122.40335,37.79396,2008/06/08 23:14:40,47,3
-122.40245,37.79219,2008/06/08 23:15:45,47,3
-122.40188,37.78983,2008/06/08 23:16:45,47,3
-122.40461,37.7895,2008/06/08 23:17:51,47,3
-122.40855,37.78908,2008/06/08 23:18:42,47,3
-122.40827,37.78842,2008/06/08 23:19:43,47,3
-122.40785,37.78665,2008/06/08 23:20:43,47,3
-122.4079,37.78616,2008/06/08 23:21:44,47,3
-122.4078,37.78594,2008/06/08 23:22:44,47,3
-122.40841,37.78544,2008/06/08 23:23:45,47,3
-122.41073,37.78511,2008/06/08 23:24:50,47,3
-122.4109,37.78564,2008/06/08 23:25:47,47,3
-122.40853,37.78611,2008/06/08 23:26:51,47,3
-122.40642,37.78648,2008/06/08 23:27:47,47,3
-122.40254,37.78824,2008/06/08 23:29:03,47,3
-122.40149,37.78804,2008/06/08 23:29:57,47,3
-122.39997,37.78718,2008/06/08 23:30:48,47,3
-122.399,37.78618,2008/06/08 23:32:10,47,3
-122.40141,37.78418,2008/06/08 23:32:49,47,3
-122.41051,37.78789,2008/06/08 22:51:08,48,3
-122.41041,37.78843,2008/06/08 22:52:07,48,3
-122.40877,37.78839,2008/06/08 22:53:09,48,3
-122.40676,37.78856,2008/06/08 22:54:09,48,3
-122.40355,37.78861,2008/06/08 22:55:10,48,3
-122.40386,37.79046,2008/06/08 22:56:10,48,3
-122.40408,37.79253,2008/06/08 22:57:11,48,3
-122.40511,37.79574,2008/06/08 22:58:12,48,3
-122.4076,37.79857,2008/06/08 22:59:26,48,3
-122.4088,37.79942,2008/06/08 23:00:14,48,3
-122.41118,37.80103,2008/06/08 23:00:49,48,3
-122.41469,37.8033,2008/06/08 23:01:42,48,3
-122.41798,37.80576,2008/06/08 23:02:41,48,3
-122.41844,37.80607,2008/06/08 23:03:51,48,3
-122.41841,37.80605,2008/06/08 23:05:09,48,3
-122.42247,37.79962,2008/06/08 22:18:48,50,3
-122.42427,37.8024,2008/06/08 22:19:46,50,3
-122.42425,37.80236,2008/06/08 22:20:38,50,3
-122.42354,37.80334,2008/06/08 22:21:41,50,3
-122.42261,37.79982,2008/06/08 22:22:44,50,3
-122.42189,37.79651,2008/06/08 22:23:39,50,3
-122.42183,37.796,2008/06/08 22:24:39,50,3
-122.41867,37.79626,2008/06/08 22:25:55,50,3
-122.409,37.79761,2008/06/08 22:27:00,50,3
-122.40339,37.79826,2008/06/08 22:27:52,50,3
-122.40029,37.79484,2008/06/08 22:28:43,50,3
-122.4035,37.79172,2008/06/08 22:29:45,50,3
-122.4035,37.79172,2008/06/08 22:29:58,50,3
-122.39474,37.79113,2008/06/08 22:30:48,50,3
-122.39187,37.78732,2008/06/08 22:31:44,50,3
-122.39488,37.78432,2008/06/08 22:32:45,50,3
-122.39101,37.78081,2008/06/08 22:33:45,50,3
-122.38972,37.78048,2008/06/08 22:34:43,50,3
-122.40254,37.78659,2008/06/08 21:48:51,52,3
-122.40087,37.78966,2008/06/08 21:50:47,52,3
-122.39914,37.7913,2008/06/08 21:51:34,52,3
-122.39667,37.79317,2008/06/08 21:52:34,52,3
-122.39489,37.79433,2008/06/08 21:53:34,52,3
-122.39307,37.79344,2008/06/08 21:54:21,52,3
-122.39349,37.7949,2008/06/08 21:55:19,52,3
-122.39605,37.79765,2008/06/08 21:56:15,52,3
-122.39806,37.79994,2008/06/08 21:57:19,52,3
-122.3988,37.80076,2008/06/08 21:58:20,52,3
-122.40035,37.80251,2008/06/08 21:59:25,52,3
-122.40249,37.8047,2008/06/08 22:01:16,52,3
-122.40702,37.80648,2008/06/08 22:02:16,52,3
-122.41344,37.80568,2008/06/08 22:03:26,52,3
-122.41523,37.8056,2008/06/08 22:04:15,52,3
-122.51045,37.76943,2008/06/08 21:09:39,53,3
-122.50533,37.77162,2008/06/08 21:13:40,53,3
-122.48575,37.77243,2008/06/08 21:15:55,53,3
-122.4714,37.77313,2008/06/08 21:16:41,53,3
-122.46221,37.77376,2008/06/08 21:17:41,53,3
-122.45597,37.77455,2008/06/08 21:18:42,53,3
-122.45066,37.77523,2008/06/08 21:19:57,53,3
-122.44642,37.77578,2008/06/08 21:20:50,53,3
-122.4371,37.77699,2008/06/08 21:22:44,53,3
-122.43186,37.77767,2008/06/08 21:23:47,53,3
-122.42675,37.77829,2008/06/08 21:24:44,53,3
-122.42338,37.77865,2008/06/08 21:25:44,53,3
-122.42172,37.778,2008/06/08 21:26:45,53,3
-122.42015,37.7782,2008/06/08 21:27:45,53,3
-122.41604,37.77534,2008/06/08 21:28:46,53,3
-122.4132,37.77736,2008/06/08 21:29:49,53,3
-122.40994,37.77994,2008/06/08 21:30:47,53,3
-122.40993,37.77994,2008/06/08 21:31:01,53,3
-122.4099,37.7799,2008/06/08 21:32:09,53,3
-122.43385,37.75137,2008/06/08 20:07:53,54,3
-122.42954,37.75154,2008/06/08 20:09:25,54,3
-122.42694,37.75173,2008/06/08 20:10:16,54,3
-122.42478,37.75185,2008/06/08 20:11:16,54,3
-122.42087,37.7521,2008/06/08 20:12:22,54,3
-122.42141,37.74977,2008/06/08 20:13:28,54,3
-122.42027,37.74745,2008/06/08 20:14:22,54,3
-122.42202,37.74243,2008/06/08 20:16:27,54,3
-122.42306,37.74232,2008/06/08 20:17:30,54,3
-122.44802,37.72216,2008/06/08 20:20:36,54,3
-122.47215,37.6876,2008/06/08 20:24:11,54,3
-122.47221,37.7162,2008/06/08 20:27:07,54,3
-122.47254,37.73478,2008/06/08 20:34:08,54,3
-122.41492,37.77818,2008/06/08 19:47:54,55,3
-122.41341,37.77759,2008/06/08 19:48:52,55,3
-122.41582,37.77543,2008/06/08 19:49:52,55,3
-122.42035,37.77151,2008/06/08 19:50:52,55,3
-122.42004,37.7687,2008/06/08 19:51:52,55,3
-122.42018,37.76666,2008/06/08 19:52:25,55,3
-122.42409,37.76643,2008/06/08 19:53:20,55,3
-122.42402,37.76346,2008/06/08 19:54:20,55,3
-122.42374,37.76055,2008/06/08 19:55:25,55,3
-122.4234,37.75693,2008/06/08 19:56:20,55,3
-122.42297,37.75204,2008/06/08 19:57:20,55,3
-122.42556,37.75182,2008/06/08 19:58:34,55,3
-122.42922,37.75161,2008/06/08 19:59:26,55,3
-122.42991,37.75157,2008/06/08 19:59:56,55,3
-122.40335,37.78534,2008/06/08 19:17:42,58,3
-122.40278,37.78693,2008/06/08 19:18:51,58,3
-122.4069,37.78488,2008/06/08 19:19:44,58,3
-122.40891,37.78334,2008/06/08 19:20:42,58,3
-122.41034,37.78204,2008/06/08 19:21:42,58,3
-122.41365,37.77968,2008/06/08 19:22:42,58,3
-122.41536,37.7783,2008/06/08 19:23:42,58,3
-122.4161,37.77797,2008/06/08 19:24:42,58,3
-122.41992,37.7748,2008/06/08 19:25:48,58,3
-122.42091,37.77402,2008/06/08 19:26:48,58,3
-122.41574,37.79123,2008/06/08 18:24:23,60,3
-122.41718,37.79016,2008/06/08 18:25:23,60,3
-122.41653,37.7868,2008/06/08 18:26:23,60,3
-122.41602,37.78226,2008/06/08 18:27:23,60,3
-122.41533,37.77844,2008/06/08 18:28:23,60,3
-122.41964,37.77482,2008/06/08 18:29:23,60,3
-122.42045,37.77419,2008/06/08 18:30:23,60,3
-122.42256,37.77246,2008/06/08 18:31:24,60,3
-122.42242,37.76985,2008/06/08 18:32:32,60,3
-122.42397,37.76648,2008/06/08 18:33:24,60,3
-122.42425,37.76681,2008/06/08 18:33:48,60,3
-122.42441,37.7681,2008/06/08 18:34:48,60,3
-122.39225,37.77823,2008/06/08 17:20:34,62,3
-122.39415,37.78,2008/06/08 17:21:28,62,3
-122.39946,37.78431,2008/06/08 17:22:28,62,3
-122.39862,37.78885,2008/06/08 17:23:38,62,3
-122.39584,37.79126,2008/06/08 17:24:28,62,3
-122.39691,37.79865,2008/06/08 17:27:28,62,3
-122.40013,37.80223,2008/06/08 17:28:28,62,3
-122.40333,37.80529,2008/06/08 17:29:41,62,3
-122.4065,37.80714,2008/06/08 17:30:29,62,3
-122.4099,37.80825,2008/06/08 17:31:30,62,3
-122.41375,37.8085,2008/06/08 17:32:30,62,3
-122.4171,37.80808,2008/06/08 17:33:36,62,3
-122.41884,37.80789,2008/06/08 17:34:48,62,3
-122.40257,37.78693,2008/06/08 16:48:53,63,3
-122.40364,37.78775,2008/06/08 16:49:38,63,3
-122.40662,37.78757,2008/06/08 16:50:38,63,3
-122.40627,37.78581,2008/06/08 16:51:38,63,3
-122.4002,37.78123,2008/06/08 16:52:48,63,3
-122.40608,37.77096,2008/06/08 16:53:39,63,3
-122.40438,37.73087,2008/06/08 16:56:08,63,3
-122.39944,37.71793,2008/06/08 16:56:55,63,3
-122.39435,37.70466,2008/06/08 16:57:38,63,3
-122.39136,37.69146,2008/06/08 16:58:14,63,3
-122.40335,37.62916,2008/06/08 17:02:07,63,3
-122.39884,37.61624,2008/06/08 17:02:53,63,3
-122.38836,37.61526,2008/06/08 17:03:49,63,3
-122.38472,37.61739,2008/06/08 17:04:44,63,3
-122.38654,37.61798,2008/06/08 17:05:45,63,3
-122.3866,37.61796,2008/06/08 17:06:22,63,3
-122.39708,37.78986,2008/06/08 15:42:04,64,3
-122.3953,37.78834,2008/06/08 15:43:12,64,3
-122.38905,37.78777,2008/06/08 15:44:02,64,3
-122.37819,37.79772,2008/06/08 15:45:02,64,3
-122.36741,37.80774,2008/06/08 15:45:30,64,3
-122.33128,37.82088,2008/06/08 15:47:58,64,3
-122.31499,37.82342,2008/06/08 15:48:30,64,3
-122.31499,37.82342,2008/06/08 15:48:43,64,3
-122.29846,37.82175,2008/06/08 15:49:28,64,3
-122.30494,37.80921,2008/06/08 15:50:21,64,3
-122.2946,37.80196,2008/06/08 15:50:54,64,3
-122.27816,37.79963,2008/06/08 15:51:36,64,3
-122.26354,37.79309,2008/06/08 15:52:22,64,3
-122.24863,37.78761,2008/06/08 15:53:07,64,3
-122.23776,37.77747,2008/06/08 15:53:58,64,3
-122.2374,37.77079,2008/06/08 15:55:09,64,3
-122.23984,37.76789,2008/06/08 15:56:11,64,3
-122.24684,37.75951,2008/06/08 15:58:18,64,3
-122.24495,37.75542,2008/06/08 15:59:08,64,3
-122.24621,37.75327,2008/06/08 16:00:09,64,3
-122.40152,37.78834,2008/06/08 14:29:34,65,3
-122.40068,37.7875,2008/06/08 14:30:34,65,3
-122.40012,37.78524,2008/06/08 14:31:34,65,3
-122.40113,37.78451,2008/06/08 14:32:13,65,3
-122.39969,37.78086,2008/06/08 14:33:23,65,3
-122.40592,37.77068,2008/06/08 14:34:12,65,3
-122.40511,37.76479,2008/06/08 14:34:39,65,3
-122.40313,37.75447,2008/06/08 14:35:20,65,3
-122.40774,37.74119,2008/06/08 14:36:10,65,3
-122.40324,37.72842,2008/06/08 14:37:00,65,3
-122.39834,37.71522,2008/06/08 14:37:39,65,3
-122.39402,37.70328,2008/06/08 14:38:16,65,3
-122.39105,37.69014,2008/06/08 14:38:59,65,3
-122.38865,37.67665,2008/06/08 14:39:54,65,3
-122.40713,37.6537,2008/06/08 14:41:19,65,3
-122.40582,37.6401,2008/06/08 14:42:09,65,3
-122.40252,37.62656,2008/06/08 14:42:56,65,3
-122.39722,37.61391,2008/06/08 14:43:57,65,3
-122.38689,37.6151,2008/06/08 14:45:03,65,3
-122.38667,37.61793,2008/06/08 14:45:52,65,3
-122.38745,37.61765,2008/06/08 14:47:21,65,3
-122.38746,37.61767,2008/06/08 14:48:12,65,3
-122.38746,37.61767,2008/06/08 14:48:51,65,3
-122.40316,37.78806,2008/06/08 11:41:32,66,3
-122.40695,37.78505,2008/06/08 11:42:27,66,3
-122.41051,37.78336,2008/06/08 11:43:22,66,3
-122.41429,37.78282,2008/06/08 11:44:22,66,3
-122.42033,37.78207,2008/06/08 11:45:22,66,3
-122.42292,37.78173,2008/06/08 11:46:23,66,3
-122.42765,37.78107,2008/06/08 11:47:28,66,3
-122.43386,37.78028,2008/06/08 11:48:23,66,3
-122.44023,37.77791,2008/06/08 11:49:23,66,3
-122.44021,37.77761,2008/06/08 11:50:04,66,3
-122.43993,37.80036,2008/06/08 11:04:27,68,3
-122.44179,37.79454,2008/06/08 11:06:12,68,3
-122.44085,37.78976,2008/06/08 11:07:07,68,3
-122.44028,37.78636,2008/06/08 11:08:04,68,3
-122.43963,37.78366,2008/06/08 11:09:15,68,3
-122.44455,37.78307,2008/06/08 11:10:06,68,3
-122.44415,37.78375,2008/06/08 11:11:06,68,3
-122.43931,37.78213,2008/06/08 11:12:06,68,3
-122.43801,37.77569,2008/06/08 11:13:11,68,3
-122.4374,37.77244,2008/06/08 11:14:16,68,3
-122.43716,37.77144,2008/06/08 11:15:17,68,3
-122.4095,37.79946,2008/06/08 10:48:17,69,3
-122.4216,37.79602,2008/06/08 10:50:16,69,3
-122.42499,37.79562,2008/06/08 10:51:22,69,3
-122.42562,37.79816,2008/06/08 10:52:29,69,3
-122.42618,37.80088,2008/06/08 10:53:16,69,3
-122.43248,37.80036,2008/06/08 10:54:18,69,3
-122.44241,37.79907,2008/06/08 10:55:16,69,3
-122.44888,37.79766,2008/06/08 10:56:16,69,3
-122.45592,37.79649,2008/06/08 10:58:02,69,3
-122.45594,37.79648,2008/06/08 10:58:21,69,3
-122.45594,37.79651,2008/06/08 10:58:31,69,3
-122.40167,37.78593,2008/06/08 10:04:51,72,3
-122.40335,37.78546,2008/06/08 10:05:51,72,3
-122.40301,37.78329,2008/06/08 10:07:09,72,3
-122.40473,37.78157,2008/06/08 10:07:52,72,3
-122.40943,37.77787,2008/06/08 10:08:56,72,3
-122.40987,37.77483,2008/06/08 10:09:52,72,3
-122.40588,37.77113,2008/06/08 10:10:53,72,3
-122.40289,37.7678,2008/06/08 10:11:57,72,3
-122.40238,37.76281,2008/06/08 10:12:53,72,3
-122.40216,37.75987,2008/06/08 10:13:52,72,3
