lat,lon,datetime,user_id
37.7661,-122.40176,2008/06/08 07:08:52,45
37.76296,-122.40141,2008/06/08 07:09:40,45
37.75947,-122.40122,2008/06/08 07:10:39,45
37.75806,-122.40085,2008/06/08 07:11:10,45
37.75672,-122.39891,2008/06/08 07:12:08,45
37.75486,-122.39878,2008/06/08 07:13:09,45
37.75486,-122.39879,2008/06/08 07:14:09,45
37.79127,-122.40446,2008/06/08 07:02:57,47
37.78895,-122.40318,2008/06/08 07:03:57,47
37.7896,-122.40794,2008/06/08 07:05:01,47
37.78899,-122.4134,2008/06/08 07:05:57,47
37.7882,-122.4185,2008/06/08 07:06:57,47
37.78985,-122.41881,2008/06/08 07:07:33,47
37.78985,-122.41881,2008/06/08 07:07:52,47
37.7941,-122.41963,2008/06/08 07:08:33,47
37.795,-122.4222,2008/06/08 07:09:34,47
37.79514,-122.42226,2008/06/08 07:10:35,47
37.79505,-122.42284,2008/06/08 07:11:14,47
37.79053,-122.40575,2008/06/08 07:05:58,48
37.79092,-122.40375,2008/06/08 07:06:34,48
37.79126,-122.40699,2008/06/08 07:07:41,48
37.79088,-122.41451,2008/06/08 07:08:43,48
37.78871,-122.41707,2008/06/08 07:09:46,48
37.78582,-122.41636,2008/06/08 07:10:21,48
37.7806,-122.41532,2008/06/08 07:11:22,48
37.77702,-122.41704,2008/06/08 07:12:32,48
37.77469,-122.41995,2008/06/08 07:13:51,48
37.78054,-122.47357,2008/06/08 07:07:42,50
37.78063,-122.47103,2008/06/08 07:08:41,50
37.78083,-122.46743,2008/06/08 07:09:57,50
37.78116,-122.46025,2008/06/08 07:11:01,50
37.78131,-122.4568,2008/06/08 07:11:41,50
37.7821,-122.44984,2008/06/08 07:12:41,50
37.78317,-122.44027,2008/06/08 07:13:41,50
37.78406,-122.43488,2008/06/08 07:14:42,50
37.77594,-122.40258,2008/06/08 07:01:31,52
37.77215,-122.40445,2008/06/08 07:02:37,52
37.76949,-122.40796,2008/06/08 07:03:32,52
37.76924,-122.40909,2008/06/08 07:04:33,52
37.76943,-122.41035,2008/06/08 07:05:06,52
37.76976,-122.41532,2008/06/08 07:06:06,52
37.77005,-122.41625,2008/06/08 07:07:10,52
37.76977,-122.42443,2008/06/08 07:08:07,52
37.76929,-122.42677,2008/06/08 07:09:07,52
37.76721,-122.42942,2008/06/08 07:10:07,52
37.76399,-122.4335,2008/06/08 07:11:08,52
37.76178,-122.43517,2008/06/08 07:11:56,52
37.79785,-122.39671,2008/06/08 07:03:43,53
37.79854,-122.39853,2008/06/08 07:04:47,53
37.79832,-122.404,2008/06/08 07:06:43,53
37.79777,-122.40839,2008/06/08 07:07:43,53
37.79755,-122.41055,2008/06/08 07:08:49,53
37.79618,-122.42085,2008/06/08 07:09:53,53
37.79584,-122.42369,2008/06/08 07:10:45,53
37.79676,-122.43107,2008/06/08 07:12:49,53
37.79664,-122.43541,2008/06/08 07:13:55,53
37.79766,-122.43559,2008/06/08 07:14:38,53
37.79094,-122.40423,2008/06/08 07:09:16,54
37.79262,-122.40482,2008/06/08 07:10:16,54
37.79346,-122.40828,2008/06/08 07:11:16,54
37.79306,-122.41068,2008/06/08 07:12:16,54
37.79149,-122.41525,2008/06/08 07:13:23,54
37.79072,-122.41933,2008/06/08 07:14:18,54
37.77271,-122.42207,2008/06/08 07:00:25,55
37.77499,-122.42081,2008/06/08 07:01:25,55
37.77638,-122.42115,2008/06/08 07:02:25,55
37.78255,-122.42247,2008/06/08 07:03:29,55
37.78834,-122.42347,2008/06/08 07:04:27,55
37.78949,-122.41599,2008/06/08 07:05:27,55
37.78984,-122.41157,2008/06/08 07:06:05,55
37.79032,-122.40843,2008/06/08 07:07:05,55
37.76193,-122.39552,2008/06/08 07:11:46,58
37.76265,-122.39751,2008/06/08 07:12:36,58
37.76495,-122.39983,2008/06/08 07:13:36,58
37.76495,-122.39983,2008/06/08 07:13:55,58
37.76535,-122.40458,2008/06/08 07:14:37,58
37.6216,-122.39998,2008/06/08 07:08:38,59
37.63494,-122.40313,2008/06/08 07:09:36,59
37.67215,-122.39066,2008/06/08 07:12:16,59
37.6857,-122.38966,2008/06/08 07:13:07,59
37.69886,-122.39266,2008/06/08 07:13:55,59
37.71241,-122.39585,2008/06/08 07:14:45,59
37.79992,-122.40729,2008/06/08 07:00:55,61
37.80032,-122.40995,2008/06/08 07:01:41,61
37.80037,-122.41,2008/06/08 07:02:07,61
37.80015,-122.41376,2008/06/08 07:03:02,61
37.80034,-122.42406,2008/06/08 07:06:17,61
37.80083,-122.42901,2008/06/08 07:07:20,61
37.80011,-122.43492,2008/06/08 07:08:23,61
37.80002,-122.4349,2008/06/08 07:08:59,61
37.80005,-122.43493,2008/06/08 07:10:29,61
37.79697,-122.42411,2008/06/08 07:09:12,62
37.79695,-122.42416,2008/06/08 07:09:33,62
37.79694,-122.42416,2008/06/08 07:10:16,62
37.79673,-122.42405,2008/06/08 07:11:16,62
37.79664,-122.42408,2008/06/08 07:11:42,62
37.79567,-122.41882,2008/06/08 07:04:34,64
37.79567,-122.41882,2008/06/08 07:05:20,64
37.79567,-122.41882,2008/06/08 07:09:08,64
37.79567,-122.41882,2008/06/08 07:09:43,64
37.79567,-122.41882,2008/06/08 07:10:26,64
37.78722,-122.41681,2008/06/08 07:10:40,64
37.77672,-122.39334,2008/06/08 07:01:14,66
37.77881,-122.39245,2008/06/08 07:01:55,66
37.78168,-122.39625,2008/06/08 07:03:09,66
37.78474,-122.40008,2008/06/08 07:03:57,66
37.78796,-122.40358,2008/06/08 07:05:57,66
37.79253,-122.40474,2008/06/08 07:06:57,66
37.79234,-122.40519,2008/06/08 07:08:00,66
37.79241,-122.40527,2008/06/08 07:08:59,66
37.79246,-122.40732,2008/06/08 07:10:02,66
37.79244,-122.4108,2008/06/08 07:11:00,66
37.7923,-122.41054,2008/06/08 07:11:28,66
37.79882,-122.42258,2008/06/08 07:09:51,67
37.79755,-122.42517,2008/06/08 07:10:53,67
37.79667,-122.42718,2008/06/08 07:11:54,67
37.79369,-122.4265,2008/06/08 07:12:55,67
37.78733,-122.42516,2008/06/08 07:13:56,67
37.78059,-122.42383,2008/06/08 07:14:52,67
37.79769,-122.40858,2008/06/08 07:00:27,69
37.79466,-122.40804,2008/06/08 07:01:27,69
37.79306,-122.40847,2008/06/08 07:02:28,69
37.79173,-122.41388,2008/06/08 07:03:29,69
37.79049,-122.42125,2008/06/08 07:04:30,69
37.79052,-122.42214,2008/06/08 07:04:59,69
37.78334,-122.40706,2008/06/08 07:06:28,70
37.78513,-122.40857,2008/06/08 07:07:23,70
37.78548,-122.40897,2008/06/08 07:08:32,70
37.78542,-122.40891,2008/06/08 07:09:23,70
37.78552,-122.40893,2008/06/08 07:09:49,70
37.78069,-122.39071,2008/06/08 07:00:01,72
37.77911,-122.39267,2008/06/08 07:00:57,72
37.7795,-122.39476,2008/06/08 07:01:58,72
37.77964,-122.39501,2008/06/08 07:02:58,72
37.77955,-122.39476,2008/06/08 07:04:01,72
37.77997,-122.3945,2008/06/08 07:05:01,72
37.77995,-122.39155,2008/06/08 07:06:02,72
37.77924,-122.39387,2008/06/08 07:07:05,72
37.7849,-122.42089,2008/06/08 07:07:21,73
37.78402,-122.42054,2008/06/08 07:08:15,73
37.78393,-122.42248,2008/06/08 07:09:13,73
37.78257,-122.42414,2008/06/08 07:10:07,73
37.77818,-122.42324,2008/06/08 07:11:08,73
37.77424,-122.42241,2008/06/08 07:12:07,73
37.77208,-122.42267,2008/06/08 07:13:07,73
37.76718,-122.42912,2008/06/08 07:04:58,75
37.76875,-122.42769,2008/06/08 07:06:09,75
37.76788,-122.42862,2008/06/08 07:06:19,75
37.76595,-122.43104,2008/06/08 07:07:20,75
37.76317,-122.43461,2008/06/08 07:08:25,75
37.79881,-122.40761,2008/06/08 07:04:20,77
37.7977,-122.40658,2008/06/08 07:05:21,77
37.79687,-122.40609,2008/06/08 07:06:18,77
37.79343,-122.40779,2008/06/08 07:08:22,77
37.78875,-122.40785,2008/06/08 07:09:20,77
37.78772,-122.40826,2008/06/08 07:10:15,77
37.78827,-122.40148,2008/06/08 07:07:27,79
37.78755,-122.40325,2008/06/08 07:08:07,79
37.7879,-122.40765,2008/06/08 07:09:19,79
37.78707,-122.41163,2008/06/08 07:10:07,79
37.78632,-122.41799,2008/06/08 07:11:09,79
37.78603,-122.42122,2008/06/08 07:12:09,79
37.7862,-122.42192,2008/06/08 07:13:12,79
37.7864,-122.42198,2008/06/08 07:14:10,79
37.77507,-122.41291,2008/06/08 07:06:52,81
37.77429,-122.41438,2008/06/08 07:07:52,81
37.77421,-122.41696,2008/06/08 07:08:52,81
37.77482,-122.41903,2008/06/08 07:09:52,81
37.77753,-122.41946,2008/06/08 07:10:52,81
37.78079,-122.42028,2008/06/08 07:11:55,81
37.78276,-122.42058,2008/06/08 07:12:57,81
37.78658,-122.4214,2008/06/08 07:13:54,81
37.78849,-122.42195,2008/06/08 07:14:54,81
37.78756,-122.40837,2008/06/08 07:05:37,86
37.78642,-122.40801,2008/06/08 07:06:26,86
37.78593,-122.40804,2008/06/08 07:07:28,86
37.78532,-122.40868,2008/06/08 07:08:29,86
37.78521,-122.41256,2008/06/08 07:09:25,86
37.78481,-122.41536,2008/06/08 07:10:27,86
37.78491,-122.41748,2008/06/08 07:12:19,86
37.78866,-122.39282,2008/06/08 07:07:22,87
37.79221,-122.39586,2008/06/08 07:08:25,87
37.7932,-122.39642,2008/06/08 07:09:23,87
37.79404,-122.40077,2008/06/08 07:10:46,87
37.79179,-122.40566,2008/06/08 07:11:46,87
37.7914,-122.4106,2008/06/08 07:12:49,87
37.79029,-122.4182,2008/06/08 07:13:47,87
37.78947,-122.42153,2008/06/08 07:14:35,87
37.78779,-122.40352,2008/06/08 07:03:06,90
37.79368,-122.40515,2008/06/08 07:04:20,90
37.7966,-122.40596,2008/06/08 07:05:11,90
37.79686,-122.40594,2008/06/08 07:05:28,90
37.79777,-122.40536,2008/06/08 07:06:28,90
37.79755,-122.40952,2008/06/08 07:07:41,90
37.79853,-122.42403,2008/06/08 07:10:20,90
37.78577,-122.4062,2008/06/08 07:04:04,92
37.7845,-122.40801,2008/06/08 07:05:12,92
37.78248,-122.41009,2008/06/08 07:06:04,92
37.78075,-122.41239,2008/06/08 07:07:04,92
37.77787,-122.41602,2008/06/08 07:08:05,92
37.77588,-122.4184,2008/06/08 07:09:08,92
37.77389,-122.42135,2008/06/08 07:09:42,92
37.77273,-122.4261,2008/06/08 07:10:42,92
37.77243,-122.42822,2008/06/08 07:11:02,92
37.77216,-122.43074,2008/06/08 07:12:04,92
37.77211,-122.43077,2008/06/08 07:13:14,92
37.76959,-122.42921,2008/06/08 07:14:03,92
37.76064,-122.43494,2008/06/08 07:08:12,94
37.75749,-122.43473,2008/06/08 07:09:22,94
37.75298,-122.43371,2008/06/08 07:10:17,94
37.75091,-122.43188,2008/06/08 07:11:17,94
37.74745,-122.43162,2008/06/08 07:12:15,94
37.74622,-122.43129,2008/06/08 07:12:50,94
37.74622,-122.43121,2008/06/08 07:13:55,94
37.74619,-122.4313,2008/06/08 07:14:46,94
37.77556,-122.41898,2008/06/08 07:00:24,95
37.77242,-122.42298,2008/06/08 07:01:23,95
37.77213,-122.42322,2008/06/08 07:02:33,95
37.77081,-122.42504,2008/06/08 07:03:24,95
37.77007,-122.42565,2008/06/08 07:03:46,95
37.7876,-122.40698,2008/06/08 07:07:43,96
37.78846,-122.40839,2008/06/08 07:08:42,96
37.7892,-122.40828,2008/06/08 07:10:00,96
37.78855,-122.41265,2008/06/08 07:10:56,96
37.78773,-122.42007,2008/06/08 07:12:06,96
37.79006,-122.42221,2008/06/08 07:12:57,96
37.79266,-122.42221,2008/06/08 07:14:13,96
37.79489,-122.42298,2008/06/08 07:14:59,96
37.78569,-122.42298,2008/06/08 07:00:13,97
37.78913,-122.41872,2008/06/08 07:01:17,97
37.7903,-122.41198,2008/06/08 07:02:13,97
37.78998,-122.40581,2008/06/08 07:03:17,97
37.78928,-122.40694,2008/06/08 07:04:13,97
37.7891,-122.4079,2008/06/08 07:04:41,97
37.76408,-122.48472,2008/06/08 07:07:43,98
37.76541,-122.47862,2008/06/08 07:09:13,98
37.76563,-122.47334,2008/06/08 07:10:30,98
37.76599,-122.46486,2008/06/08 07:11:27,98
37.76716,-122.45879,2008/06/08 07:12:19,98
37.77105,-122.45466,2008/06/08 07:13:16,98
37.79884,-122.43733,2008/06/08 07:09:59,101
37.79527,-122.43678,2008/06/08 07:10:57,101
37.79104,-122.43596,2008/06/08 07:12:02,101
37.78922,-122.43905,2008/06/08 07:13:02,101
37.78908,-122.44044,2008/06/08 07:13:37,101
37.80684,-122.42002,2008/06/08 07:02:55,102
37.80629,-122.4236,2008/06/08 07:03:46,102
37.8044,-122.42524,2008/06/08 07:04:50,102
37.80146,-122.42477,2008/06/08 07:05:51,102
37.80072,-122.43016,2008/06/08 07:06:46,102
37.80008,-122.43484,2008/06/08 07:07:46,102
37.79925,-122.43593,2008/06/08 07:08:51,102
37.79902,-122.43598,2008/06/08 07:09:31,102
37.79789,-122.42924,2008/06/08 07:05:16,103
37.79547,-122.42849,2008/06/08 07:06:20,103
37.79487,-122.42641,2008/06/08 07:07:17,103
37.79103,-122.42585,2008/06/08 07:08:21,103
37.79065,-122.4227,2008/06/08 07:09:21,103
37.79092,-122.41916,2008/06/08 07:10:21,103
37.79199,-122.41251,2008/06/08 07:11:16,103
37.79178,-122.41084,2008/06/08 07:12:17,103
37.80184,-122.41625,2008/06/08 07:06:59,105
37.79854,-122.41575,2008/06/08 07:07:52,105
37.79517,-122.41483,2008/06/08 07:08:44,105
37.79127,-122.41702,2008/06/08 07:09:45,105
37.79095,-122.41876,2008/06/08 07:10:34,105
37.79094,-122.41881,2008/06/08 07:11:30,105
37.78379,-122.43646,2008/06/08 07:00:40,106
37.78492,-122.42768,2008/06/08 07:01:50,106
37.78462,-122.42308,2008/06/08 07:02:52,106
37.78503,-122.41837,2008/06/08 07:04:41,106
37.78576,-122.41335,2008/06/08 07:05:45,106
37.78604,-122.41025,2008/06/08 07:06:48,106
37.78711,-122.40858,2008/06/08 07:07:47,106
37.76843,-122.4277,2008/06/08 07:07:19,107
37.76972,-122.41846,2008/06/08 07:11:20,107
37.76946,-122.41297,2008/06/08 07:11:44,107
37.77492,-122.40585,2008/06/08 07:12:38,107
37.78294,-122.39524,2008/06/08 07:13:39,107
37.79075,-122.38562,2008/06/08 07:14:50,107
37.7961,-122.3984,2008/06/08 07:06:17,110
37.79306,-122.3969,2008/06/08 07:07:12,110
37.79269,-122.3993,2008/06/08 07:08:11,110
37.79178,-122.40065,2008/06/08 07:09:07,110
37.78873,-122.40227,2008/06/08 07:10:26,110
37.79045,-122.41134,2008/06/08 07:11:08,110
37.78974,-122.4188,2008/06/08 07:12:08,110
37.78905,-122.42677,2008/06/08 07:13:08,110
37.78757,-122.43557,2008/06/08 07:14:09,110
37.78475,-122.40436,2008/06/08 07:06:28,112
37.78537,-122.40322,2008/06/08 07:07:28,112
37.78659,-122.40254,2008/06/08 07:08:28,112
37.78776,-122.40315,2008/06/08 07:09:29,112
37.79257,-122.40504,2008/06/08 07:10:28,112
37.79301,-122.40852,2008/06/08 07:11:28,112
37.79238,-122.41129,2008/06/08 07:12:28,112
37.79146,-122.41426,2008/06/08 07:13:29,112
37.79147,-122.41424,2008/06/08 07:13:50,112
37.7988,-122.43577,2008/06/08 07:01:18,115
37.7988,-122.43577,2008/06/08 07:01:39,115
37.80044,-122.43035,2008/06/08 07:02:12,115
37.80102,-122.42613,2008/06/08 07:03:18,115
37.80159,-122.42301,2008/06/08 07:04:27,115
37.79773,-122.42219,2008/06/08 07:05:23,115
37.79686,-122.42228,2008/06/08 07:06:07,115
37.72451,-122.43492,2008/06/08 07:09:14,116
37.72837,-122.43152,2008/06/08 07:10:14,116
37.73159,-122.41974,2008/06/08 07:12:14,116
37.73635,-122.40759,2008/06/08 07:13:15,116
37.74701,-122.40378,2008/06/08 07:14:15,116
37.71831,-122.43033,2008/06/08 07:00:14,117
37.71834,-122.43035,2008/06/08 07:01:14,117
37.7183,-122.4301,2008/06/08 07:02:14,117
37.71828,-122.43009,2008/06/08 07:03:27,117
37.71827,-122.43017,2008/06/08 07:04:27,117
37.71821,-122.43013,2008/06/08 07:05:20,117
37.80838,-122.40998,2008/06/08 07:09:18,120
37.80819,-122.40985,2008/06/08 07:10:19,120
37.80694,-122.40652,2008/06/08 07:11:19,120
37.8033,-122.40194,2008/06/08 07:12:21,120
37.79829,-122.40087,2008/06/08 07:13:21,120
37.793,-122.39997,2008/06/08 07:14:22,120
